cor_rmin,cor_rmax,cor_rmediamedia,cor_rdesvio,cor_gmin,cor_gmax,cor_gmedia,cor_gdesvio,cor_bmin,cor_bmax,cor_bmedia,cor_bdesvio,cor_hmin,cor_hmax,cor_hmedia,cor_hdesvio,cor_smin,cor_smax,cor_smedia,cor_sdesvio,cor_vmin,cor_vmax,cor_vmedia,cor_vdesvio,cor_cielmin,cor_cielmax,cor_cielmedia,cor_cieldesvio,cor_cieamin,cor_cieamax,cor_cieamedia,cor_cieadesvio,cor_ciebmin,cor_ciebmax,cor_ciebmedia,cor_ciebdesvio,glcm_cont_1_0,glcm_cont_1_45,glcm_cont_1_90,glcm_cont_2_0,glcm_cont_2_45,glcm_cont_2_90,glcm_diss_1_0,glcm_diss_1_45,glcm_diss_1_90,glcm_diss_2_0,glcm_diss_2_45,glcm_diss_2_90,glcm_homo_1_0,glcm_homo_1_45,glcm_homo_1_90,glcm_homo_2_0,glcm_homo_2_45,glcm_homo_2_90,glcm_asm_1_0,glcm_asm_1_45,glcm_asm_1_90,glcm_asm_2_0,glcm_asm_2_45,glcm_asm_2_90,glcm_ener_1_0,glcm_ener_1_45,glcm_ener_1_90,glcm_ener_2_0,glcm_ener_2_45,glcm_ener_2_90,glcm_corr_1_0,glcm_corr_1_45,glcm_corr_1_90,glcm_corr_2_0,glcm_corr_2_45,glcm_corr_2_90,hog_0,hog_1,hog_2,hog_3,hog_4,hog_5,hog_6,hog_7,hog_8,hog_9,hog_10,hog_11,hog_12,hog_13,hog_14,hog_15,hog_16,hog_17,hog_18,hog_19,hog_20,hog_21,hog_22,hog_23,hog_24,hog_25,hog_26,hog_27,hog_28,hog_29,hog_30,hog_31,hog_32,hog_33,hog_34,hog_35,hog_36,hog_37,hog_38,hog_39,hog_40,hog_41,hog_42,hog_43,hog_44,hog_45,hog_46,hog_47,hog_48,hog_49,hog_50,hog_51,hog_52,hog_53,hog_54,hog_55,hog_56,hog_57,hog_58,hog_59,hog_60,hog_61,hog_62,hog_63,hog_64,hog_65,hog_66,hog_67,hog_68,hog_69,hog_70,hog_71,hog_72,hog_73,hog_74,hog_75,hog_76,hog_77,hog_78,hog_79,hog_80,hog_81,hog_82,hog_83,hog_84,hog_85,hog_86,hog_87,hog_88,hog_89,hog_90,hog_91,hog_92,hog_93,hog_94,hog_95,hog_96,hog_97,hog_98,hog_99,hog_100,hog_101,hog_102,hog_103,hog_104,hog_105,hog_106,hog_107,hog_108,hog_109,hog_110,hog_111,hog_112,hog_113,hog_114,hog_115,hog_116,hog_117,hog_118,hog_119,hog_120,hog_121,hog_122,hog_123,hog_124,hog_125,hog_126,hog_127,Hu_0,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,M_01,M_10,M_11,M_02,M_20,Mu_01,Mu_10,Mu_11,Mu_02,Mu_20,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,Thet_0.000000_Sigma_1_Frequencia_0.01_Mean,Thet_0.000000_Sigma_1_Frequencia_0.01_Variance,Thet_0.000000_Sigma_1_Frequencia_0.10_Mean,Thet_0.000000_Sigma_1_Frequencia_0.10_Variance,Thet_0.000000_Sigma_1_Frequencia_0.25_Mean,Thet_0.000000_Sigma_1_Frequencia_0.25_Variance,Thet_0.000000_Sigma_1_Frequencia_0.50_Mean,Thet_0.000000_Sigma_1_Frequencia_0.50_Variance,Thet_0.000000_Sigma_1_Frequencia_0.90_Mean,Thet_0.000000_Sigma_1_Frequencia_0.90_Variance,Thet_0.000000_Sigma_3_Frequencia_0.01_Mean,Thet_0.000000_Sigma_3_Frequencia_0.01_Variance,Thet_0.000000_Sigma_3_Frequencia_0.10_Mean,Thet_0.000000_Sigma_3_Frequencia_0.10_Variance,Thet_0.000000_Sigma_3_Frequencia_0.25_Mean,Thet_0.000000_Sigma_3_Frequencia_0.25_Variance,Thet_0.000000_Sigma_3_Frequencia_0.50_Mean,Thet_0.000000_Sigma_3_Frequencia_0.50_Variance,Thet_0.000000_Sigma_3_Frequencia_0.90_Mean,Thet_0.000000_Sigma_3_Frequencia_0.90_Variance,Thet_0.392699_Sigma_1_Frequencia_0.01_Mean,Thet_0.392699_Sigma_1_Frequencia_0.01_Variance,Thet_0.392699_Sigma_1_Frequencia_0.10_Mean,Thet_0.392699_Sigma_1_Frequencia_0.10_Variance,Thet_0.392699_Sigma_1_Frequencia_0.25_Mean,Thet_0.392699_Sigma_1_Frequencia_0.25_Variance,Thet_0.392699_Sigma_1_Frequencia_0.50_Mean,Thet_0.392699_Sigma_1_Frequencia_0.50_Variance,Thet_0.392699_Sigma_1_Frequencia_0.90_Mean,Thet_0.392699_Sigma_1_Frequencia_0.90_Variance,Thet_0.392699_Sigma_3_Frequencia_0.01_Mean,Thet_0.392699_Sigma_3_Frequencia_0.01_Variance,Thet_0.392699_Sigma_3_Frequencia_0.10_Mean,Thet_0.392699_Sigma_3_Frequencia_0.10_Variance,Thet_0.392699_Sigma_3_Frequencia_0.25_Mean,Thet_0.392699_Sigma_3_Frequencia_0.25_Variance,Thet_0.392699_Sigma_3_Frequencia_0.50_Mean,Thet_0.392699_Sigma_3_Frequencia_0.50_Variance,Thet_0.392699_Sigma_3_Frequencia_0.90_Mean,Thet_0.392699_Sigma_3_Frequencia_0.90_Variance,Thet_0.785398_Sigma_1_Frequencia_0.01_Mean,Thet_0.785398_Sigma_1_Frequencia_0.01_Variance,Thet_0.785398_Sigma_1_Frequencia_0.10_Mean,Thet_0.785398_Sigma_1_Frequencia_0.10_Variance,Thet_0.785398_Sigma_1_Frequencia_0.25_Mean,Thet_0.785398_Sigma_1_Frequencia_0.25_Variance,Thet_0.785398_Sigma_1_Frequencia_0.50_Mean,Thet_0.785398_Sigma_1_Frequencia_0.50_Variance,Thet_0.785398_Sigma_1_Frequencia_0.90_Mean,Thet_0.785398_Sigma_1_Frequencia_0.90_Variance,Thet_0.785398_Sigma_3_Frequencia_0.01_Mean,Thet_0.785398_Sigma_3_Frequencia_0.01_Variance,Thet_0.785398_Sigma_3_Frequencia_0.10_Mean,Thet_0.785398_Sigma_3_Frequencia_0.10_Variance,Thet_0.785398_Sigma_3_Frequencia_0.25_Mean,Thet_0.785398_Sigma_3_Frequencia_0.25_Variance,Thet_0.785398_Sigma_3_Frequencia_0.50_Mean,Thet_0.785398_Sigma_3_Frequencia_0.50_Variance,Thet_0.785398_Sigma_3_Frequencia_0.90_Mean,Thet_0.785398_Sigma_3_Frequencia_0.90_Variance,Thet_1.178097_Sigma_1_Frequencia_0.01_Mean,Thet_1.178097_Sigma_1_Frequencia_0.01_Variance,Thet_1.178097_Sigma_1_Frequencia_0.10_Mean,Thet_1.178097_Sigma_1_Frequencia_0.10_Variance,Thet_1.178097_Sigma_1_Frequencia_0.25_Mean,Thet_1.178097_Sigma_1_Frequencia_0.25_Variance,Thet_1.178097_Sigma_1_Frequencia_0.50_Mean,Thet_1.178097_Sigma_1_Frequencia_0.50_Variance,Thet_1.178097_Sigma_1_Frequencia_0.90_Mean,Thet_1.178097_Sigma_1_Frequencia_0.90_Variance,Thet_1.178097_Sigma_3_Frequencia_0.01_Mean,Thet_1.178097_Sigma_3_Frequencia_0.01_Variance,Thet_1.178097_Sigma_3_Frequencia_0.10_Mean,Thet_1.178097_Sigma_3_Frequencia_0.10_Variance,Thet_1.178097_Sigma_3_Frequencia_0.25_Mean,Thet_1.178097_Sigma_3_Frequencia_0.25_Variance,Thet_1.178097_Sigma_3_Frequencia_0.50_Mean,Thet_1.178097_Sigma_3_Frequencia_0.50_Variance,Thet_1.178097_Sigma_3_Frequencia_0.90_Mean,Thet_1.178097_Sigma_3_Frequencia_0.90_Variance,Thet_1.570796_Sigma_1_Frequencia_0.01_Mean,Thet_1.570796_Sigma_1_Frequencia_0.01_Variance,Thet_1.570796_Sigma_1_Frequencia_0.10_Mean,Thet_1.570796_Sigma_1_Frequencia_0.10_Variance,Thet_1.570796_Sigma_1_Frequencia_0.25_Mean,Thet_1.570796_Sigma_1_Frequencia_0.25_Variance,Thet_1.570796_Sigma_1_Frequencia_0.50_Mean,Thet_1.570796_Sigma_1_Frequencia_0.50_Variance,Thet_1.570796_Sigma_1_Frequencia_0.90_Mean,Thet_1.570796_Sigma_1_Frequencia_0.90_Variance,Thet_1.570796_Sigma_3_Frequencia_0.01_Mean,Thet_1.570796_Sigma_3_Frequencia_0.01_Variance,Thet_1.570796_Sigma_3_Frequencia_0.10_Mean,Thet_1.570796_Sigma_3_Frequencia_0.10_Variance,Thet_1.570796_Sigma_3_Frequencia_0.25_Mean,Thet_1.570796_Sigma_3_Frequencia_0.25_Variance,Thet_1.570796_Sigma_3_Frequencia_0.50_Mean,Thet_1.570796_Sigma_3_Frequencia_0.50_Variance,Thet_1.570796_Sigma_3_Frequencia_0.90_Mean,Thet_1.570796_Sigma_3_Frequencia_0.90_Variance,Thet_1.963495_Sigma_1_Frequencia_0.01_Mean,Thet_1.963495_Sigma_1_Frequencia_0.01_Variance,Thet_1.963495_Sigma_1_Frequencia_0.10_Mean,Thet_1.963495_Sigma_1_Frequencia_0.10_Variance,Thet_1.963495_Sigma_1_Frequencia_0.25_Mean,Thet_1.963495_Sigma_1_Frequencia_0.25_Variance,Thet_1.963495_Sigma_1_Frequencia_0.50_Mean,Thet_1.963495_Sigma_1_Frequencia_0.50_Variance,Thet_1.963495_Sigma_1_Frequencia_0.90_Mean,Thet_1.963495_Sigma_1_Frequencia_0.90_Variance,Thet_1.963495_Sigma_3_Frequencia_0.01_Mean,Thet_1.963495_Sigma_3_Frequencia_0.01_Variance,Thet_1.963495_Sigma_3_Frequencia_0.10_Mean,Thet_1.963495_Sigma_3_Frequencia_0.10_Variance,Thet_1.963495_Sigma_3_Frequencia_0.25_Mean,Thet_1.963495_Sigma_3_Frequencia_0.25_Variance,Thet_1.963495_Sigma_3_Frequencia_0.50_Mean,Thet_1.963495_Sigma_3_Frequencia_0.50_Variance,Thet_1.963495_Sigma_3_Frequencia_0.90_Mean,Thet_1.963495_Sigma_3_Frequencia_0.90_Variance,Thet_2.356194_Sigma_1_Frequencia_0.01_Mean,Thet_2.356194_Sigma_1_Frequencia_0.01_Variance,Thet_2.356194_Sigma_1_Frequencia_0.10_Mean,Thet_2.356194_Sigma_1_Frequencia_0.10_Variance,Thet_2.356194_Sigma_1_Frequencia_0.25_Mean,Thet_2.356194_Sigma_1_Frequencia_0.25_Variance,Thet_2.356194_Sigma_1_Frequencia_0.50_Mean,Thet_2.356194_Sigma_1_Frequencia_0.50_Variance,Thet_2.356194_Sigma_1_Frequencia_0.90_Mean,Thet_2.356194_Sigma_1_Frequencia_0.90_Variance,Thet_2.356194_Sigma_3_Frequencia_0.01_Mean,Thet_2.356194_Sigma_3_Frequencia_0.01_Variance,Thet_2.356194_Sigma_3_Frequencia_0.10_Mean,Thet_2.356194_Sigma_3_Frequencia_0.10_Variance,Thet_2.356194_Sigma_3_Frequencia_0.25_Mean,Thet_2.356194_Sigma_3_Frequencia_0.25_Variance,Thet_2.356194_Sigma_3_Frequencia_0.50_Mean,Thet_2.356194_Sigma_3_Frequencia_0.50_Variance,Thet_2.356194_Sigma_3_Frequencia_0.90_Mean,Thet_2.356194_Sigma_3_Frequencia_0.90_Variance,Thet_2.748894_Sigma_1_Frequencia_0.01_Mean,Thet_2.748894_Sigma_1_Frequencia_0.01_Variance,Thet_2.748894_Sigma_1_Frequencia_0.10_Mean,Thet_2.748894_Sigma_1_Frequencia_0.10_Variance,Thet_2.748894_Sigma_1_Frequencia_0.25_Mean,Thet_2.748894_Sigma_1_Frequencia_0.25_Variance,Thet_2.748894_Sigma_1_Frequencia_0.50_Mean,Thet_2.748894_Sigma_1_Frequencia_0.50_Variance,Thet_2.748894_Sigma_1_Frequencia_0.90_Mean,Thet_2.748894_Sigma_1_Frequencia_0.90_Variance,Thet_2.748894_Sigma_3_Frequencia_0.01_Mean,Thet_2.748894_Sigma_3_Frequencia_0.01_Variance,Thet_2.748894_Sigma_3_Frequencia_0.10_Mean,Thet_2.748894_Sigma_3_Frequencia_0.10_Variance,Thet_2.748894_Sigma_3_Frequencia_0.25_Mean,Thet_2.748894_Sigma_3_Frequencia_0.25_Variance,Thet_2.748894_Sigma_3_Frequencia_0.50_Mean,Thet_2.748894_Sigma_3_Frequencia_0.50_Variance,Thet_2.748894_Sigma_3_Frequencia_0.90_Mean,Thet_2.748894_Sigma_3_Frequencia_0.90_Variance,K_0_19,K_20_39,K_40_59,K_60_79,K_80_99,K_100_119,K_120_139,K_140_159,K_160_180,classe
0,186,60.672414,77.827097,0,191,61.934267,79.488016,0,185,56.280873,73.076209,0,66,14.786045,19.199196,0,251,9.444666,19.657851,0,191,61.978179,79.517193,0,196,64.335506,82.543672,115,134,126.547522,2.208795,128,168,130.742349,5.221608,163.078725,278.50927,172.278696,348.957278,278.50927,369.050439,1.991434,3.166639,2.255435,3.658173,3.166639,4.05625,0.783324,0.745133,0.772494,0.733337,0.745133,0.727744,0.381344,0.377963,0.380071,0.376589,0.377963,0.374739,0.61753,0.614787,0.616499,0.613668,0.614787,0.612159,0.986656,0.977191,0.985909,0.971408,0.977191,0.969785,0.378484,0.36913,0.378484,0.230269,0.378484,0.378484,0.378484,0.307359,0.431687,0.431687,0.431687,0.431687,0.431687,0.059168,0.13569,0.215214,0.205619,0.084086,0.146401,0.135676,0.54334,0.54334,0.54334,0.158605,0.375461,0.375461,0.375461,0.375461,0.375461,0.375461,0.375461,0.11491,0.359622,0.359622,0.359622,0.307744,0.359622,0.359622,0.359622,0.359622,0.637067,0.354258,0.060396,0.019419,0.033619,0.019506,0.239282,0.637067,0.019596,0.447128,0.447128,0.447128,0.447128,0.447128,0,0,0.091243,0,0.173721,0.976304,0.091243,0,0,0,0.365796,0.365796,0.365796,0.322945,0.365796,0.30474,0.365796,0.365796,0.693459,0.270295,0.028262,0.006164,0.040846,0.037376,0.291968,0.597418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308301,0.467677,0.467677,0.467677,0.467677,0.079942,0.13433,0.075023,0.440397,0.440397,0.440397,0.302716,0.182641,0.02175,0.314221,0.440397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002249,0.000001,0,0,0,0,-0,73990545,77766330,2117756130,5631114765,5394429630,-3775785,3775785,-1129983797.489591,2556726466.628141,1997419070.590811,0.025916,0.015625,0.013793,0.012069,0.00986,0.01083,0.012823,0.018858,0.019828,0.020797,0.013254,0.013416,0.010884,0.013039,0.013631,0.009752,0.648222,0.117403,0.238272,0.088212,0.196081,0.060131,0.069483,0.008031,0.003372,0.000338,0.196081,0.060131,0.234043,0.074261,0.040053,0.003181,0.000229,0.000087,-0.000186,0.000077,0.040053,0.003181,0.238272,0.088213,0.196093,0.060153,0.069533,0.007996,0.002082,0.000098,0.013175,0.000416,0.234044,0.074266,0.040243,0.003058,0.000034,0.000011,0,0.000002,0.000001,0.000006,0.238272,0.088213,0.196106,0.060178,0.06958,0.007978,0.001738,0.000035,0.001313,0.000031,0.229412,0.071801,0.042218,0.003187,0.000037,0.000008,0.000004,0.000002,0.000007,0.000002,0.238272,0.088213,0.196093,0.060187,0.069533,0.008049,0.002082,0.000111,0.013175,0.000403,0.234044,0.074263,0.040243,0.003187,0.000034,0.000027,0,0.000004,0.000001,0.000002,0.238272,0.088213,0.196081,0.060178,0.069483,0.00809,0.003372,0.000339,0.196081,0.060178,0.234043,0.074257,0.040053,0.00329,0.000229,0.00008,-0.000186,0.000074,0.040053,0.00329,0.238272,0.088213,0.196093,0.060159,0.069533,0.008008,0.002082,0.000109,0.013175,0.000408,0.234044,0.074252,0.040243,0.003077,0.000034,0.000015,0,0.000004,0.000001,0.000003,0.238272,0.088212,0.196106,0.060139,0.06958,0.007933,0.001738,0.000035,0.001313,0.000031,0.229412,0.071787,0.042218,0.003081,0.000037,0.000008,0.000004,0.000002,0.000007,0.000002,0.238272,0.088212,0.196093,0.060126,0.069533,0.00797,0.002082,0.000097,0.013175,0.000431,0.234044,0.074255,0.040243,0.003004,0.000034,0.000009,0,0.000002,0.000001,0.000007,57,12,2,0,6,116,113,91,62,dirtiness
0,161,55.134545,68.241824,0,165,55.965121,69.454686,0,142,44.44846,57.437896,0,41,13.255659,16.237601,0,255,23.630427,39.253248,0,165,56.176178,69.583143,0,171,58.461447,72.493974,117,130,125.68846,3.000187,128,165,134.142189,8.715089,226.725108,248.468693,183.69812,454.69154,248.468693,420.754514,2.990969,3.908802,3.122782,5.454996,3.908802,5.816914,0.756132,0.71247,0.739608,0.697803,0.71247,0.688403,0.344955,0.341952,0.346722,0.333659,0.341952,0.33581,0.587329,0.584766,0.588831,0.577632,0.584766,0.579491,0.975291,0.972878,0.979914,0.950503,0.972878,0.95392,0.603524,0.603524,0.231083,0.30069,0.211258,0.071943,0.116313,0.253713,0.361436,0.361436,0.361436,0.292484,0.361436,0.361436,0.361436,0.361436,0.413675,0.39842,0.413675,0.124053,0.336866,0.166984,0.413675,0.413675,0.558571,0.185833,0.074796,0.03671,0.067204,0.134176,0.558571,0.558571,0.49294,0.49294,0.49294,0.152768,0.051378,0.015139,0.042823,0.49294,0.209048,0.049293,0.043667,0.115179,0.199334,0.524174,0.558661,0.558661,0.47855,0.47855,0.47855,0.194244,0.232764,0.177588,0.325333,0.289278,0.167621,0.289821,0.34115,0.392816,0.392816,0.392816,0.392816,0.392816,0.564617,0.047271,0.00973,0.002207,0.203136,0.004858,0.564617,0.564617,0.412038,0.006124,0.001485,0,0.005381,0.036288,0.643754,0.643754,0.424322,0.424322,0.424322,0.299718,0.237208,0.120774,0.345138,0.424322,0,0,0,0,0,0,0,0,0.574364,0.004797,0,0,0.005638,0.101303,0.574364,0.574364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002899,0.000006,0,0,0,0,0,107952720,26904030,2105350380,11342935500,817849770,81048690,-81048690,-5043006981.65865,7505955941.897246,5228436058.828176,0.028052,0.015065,0.015436,0.01128,0.009573,0.011948,0.01603,0.025826,0.027384,0.023896,0.016698,0.013581,0.012022,0.015436,0.011503,0.009128,0.618998,0.118145,0.212952,0.065332,0.175244,0.0445,0.062099,0.005863,0.003013,0.000124,0.175244,0.0445,0.209172,0.052939,0.035797,0.002111,0.000204,0.000019,-0.000166,0.000012,0.035797,0.002111,0.212952,0.065333,0.175255,0.044513,0.062144,0.005861,0.001861,0.000061,0.011775,0.000366,0.209173,0.052951,0.035966,0.002119,0.00003,0.000014,0,0.000003,0.000001,0.000004,0.212952,0.065334,0.175266,0.044586,0.062186,0.005929,0.001553,0.000045,0.001174,0.000043,0.205033,0.051341,0.037731,0.002395,0.000033,0.000013,0.000004,0.000003,0.000007,0.000003,0.212952,0.065335,0.175255,0.044672,0.062144,0.006062,0.001861,0.000101,0.011775,0.000309,0.209173,0.053013,0.035966,0.002546,0.00003,0.00001,0,0.000002,0.000001,0.000007,0.212952,0.065336,0.175244,0.044725,0.062099,0.006168,0.003013,0.00033,0.175244,0.044725,0.209172,0.053027,0.035797,0.002757,0.000204,0.000085,-0.000166,0.000079,0.035797,0.002757,0.212952,0.065335,0.175255,0.044718,0.062144,0.006129,0.001861,0.000105,0.011775,0.000286,0.209173,0.053015,0.035966,0.002631,0.00003,0.000015,0,0.000002,0.000001,0.000005,0.212952,0.065334,0.175266,0.044651,0.062186,0.006024,0.001553,0.000055,0.001174,0.000052,0.205033,0.051345,0.037731,0.002535,0.000033,0.000028,0.000004,0.000004,0.000007,0.000004,0.212952,0.065333,0.175255,0.044559,0.062144,0.005926,0.001861,0.000065,0.011775,0.000341,0.209173,0.052953,0.035966,0.002224,0.00003,0.000019,0,0.000003,0.000001,0.000003,251,25,52,30,24,63,57,128,79,dirtiness
0,160,54.378594,68.001827,0,164,54.851166,68.950225,0,143,45.46671,58.009454,0,41,12.684901,15.884383,0,255,19.252869,29.418587,0,164,55.270455,69.172919,0,170,57.504011,72.151431,117,138,126.135536,2.651038,128,162,133.026564,6.618843,198.321701,306.057731,208.235912,409.906227,306.057731,419.154185,2.729003,3.893774,2.770301,5.08873,3.893774,5.105387,0.779499,0.734982,0.764789,0.719343,0.734982,0.709201,0.353744,0.348645,0.354004,0.343077,0.348645,0.34332,0.594764,0.590462,0.594982,0.585728,0.590462,0.585935,0.978199,0.966345,0.977097,0.954945,0.966345,0.953885,0,0,0,0,0,0,0,0,0.60528,0.094723,0.173233,0.078918,0.157024,0.0649,0.439538,0.60528,0.360663,0.360663,0.360663,0.360663,0.360663,0.3603,0.360663,0.299525,0.365531,0.365531,0.365531,0.294712,0.365531,0.33387,0.365531,0.365531,0.38469,0.38469,0.38469,0.271086,0.38469,0.38469,0.38469,0.196456,0.39178,0.39178,0.39178,0.212198,0.26535,0.342206,0.39178,0.39178,0.473722,0.174443,0.191865,0.096495,0.369549,0.337111,0.473722,0.473722,0.356154,0.356154,0.356154,0.334783,0.356154,0.356154,0.356154,0.356154,0.563362,0,0,0,0.17551,0.130631,0.563362,0.563362,0.117546,0.40167,0.455027,0.141629,0.455027,0.455027,0.428529,0,0.452168,0.303477,0.452168,0.296694,0.452168,0.031323,0.032708,0.452168,0.07521,0.035301,0.57401,0.57401,0.57401,0.028906,0.059961,0.014316,0.411673,0.363115,0.411673,0.12632,0.069418,0.411673,0.411673,0.411673,0.36786,0.36786,0.36786,0.229683,0.36786,0.36786,0.36786,0.36786,0.661008,0.661008,0.233395,0.009845,0,0.015794,0.006099,0.266984,0,0,0,0,0,0,0,0,0.002029,0.000001,0,0,0,0,-0,448479720,144273900,19123092600,72067562970,10077002790,304205820,-304205819.999999,-30901037182.759747,37521085739.43295,32895150328.612762,0.026718,0.015766,0.013729,0.011817,0.009225,0.012619,0.013575,0.021782,0.025238,0.022924,0.01484,0.015766,0.012619,0.014717,0.013637,0.00904,0.629211,0.116778,0.209969,0.065553,0.172789,0.044657,0.061229,0.005912,0.002971,0.000172,0.172789,0.044657,0.206242,0.056081,0.035295,0.002212,0.000202,0.000031,-0.000164,0.00003,0.035295,0.002212,0.209969,0.065553,0.1728,0.044675,0.061273,0.005913,0.001835,0.000069,0.01161,0.000322,0.206243,0.056086,0.035463,0.002211,0.00003,0.000013,0,0.000003,0.000001,0.000005,0.209969,0.065554,0.172811,0.044705,0.061315,0.005934,0.001531,0.000048,0.001157,0.000045,0.202161,0.054158,0.037203,0.002396,0.000032,0.000017,0.000003,0.000004,0.000006,0.000004,0.209969,0.065554,0.1728,0.044724,0.061273,0.005986,0.001835,0.000089,0.01161,0.000298,0.206243,0.056107,0.035463,0.002363,0.00003,0.000016,0,0.000003,0.000001,0.000005,0.209969,0.065554,0.172789,0.044726,0.061229,0.006015,0.002971,0.000246,0.172789,0.044726,0.206242,0.05611,0.035295,0.002427,0.000202,0.000056,-0.000164,0.000043,0.035295,0.002427,0.209969,0.065554,0.1728,0.044714,0.061273,0.005968,0.001835,0.000087,0.01161,0.000302,0.206243,0.056106,0.035463,0.002323,0.00003,0.000017,0,0.000003,0.000001,0.000004,0.209969,0.065553,0.172811,0.044691,0.061315,0.005913,0.001531,0.000041,0.001157,0.00004,0.202161,0.054156,0.037203,0.002361,0.000032,0.000011,0.000003,0.000002,0.000006,0.000002,0.209969,0.065553,0.1728,0.044665,0.061273,0.005903,0.001835,0.000068,0.01161,0.000329,0.206243,0.056085,0.035463,0.002203,0.00003,0.000012,0,0.000003,0.000001,0.000004,260,55,15,47,80,288,342,252,214,dirtiness
0,177,49.713086,71.075803,0,180,50.272078,72.030835,0,163,44.743623,64.791879,0,177,12.159286,20.456406,0,237,10.105197,20.472097,0,180,50.49138,72.223937,0,184,52.533934,75.188591,114,139,126.829915,2.124258,125,168,130.866925,5.336157,194.396454,299.246508,191.818729,416.966463,299.246508,406.526202,2.419278,3.41802,2.400522,4.489816,3.41802,4.437589,0.798532,0.763181,0.785908,0.751061,0.763181,0.742585,0.438362,0.432493,0.437592,0.428843,0.432493,0.427343,0.662089,0.657642,0.661508,0.654861,0.657642,0.653715,0.980673,0.970329,0.980971,0.958565,0.970329,0.959781,0,0,0,0,0,0,0,0,0.574781,0.082315,0.020512,0.040366,0.007337,0,0.574781,0.574781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047723,0.032575,0.573501,0.573501,0.573501,0.075945,0.060119,0.023892,0.370364,0.288388,0.370364,0.306293,0.370364,0.370364,0.370364,0.370364,0.267167,0.458273,0.458273,0.458273,0.458273,0.274969,0.092987,0.065656,0.409562,0.176854,0.342352,0.277684,0.409562,0.409562,0.409562,0.321628,0.435012,0.435012,0.435012,0.169459,0.399638,0.240886,0.294512,0.314808,0.089163,0.126028,0.506707,0.506707,0.506707,0.442663,0.091351,0.040169,0.251986,0.43558,0.160126,0.153827,0.475792,0.475792,0.475792,0.135412,0.356316,0.417203,0.417203,0.417203,0.417203,0.417203,0.034345,0.039575,0.397187,0.394047,0.059621,0.228878,0.397187,0.397187,0.397187,0.397187,0.531585,0.522209,0,0,0,0,0.402657,0.531585,0.185274,0.422559,0.422559,0.368881,0.422559,0.335694,0.422559,0.051818,0,0,0,0,0,0,0,0,0.001814,0.000001,0,0,-0,-0,0,180914850,263475180,17172682770,17834085960,28915481220,-82560330,82560330,-3952288928.376512,7786287776.618547,4642017379.808181,0.019835,0.012016,0.010478,0.009741,0.008523,0.011728,0.014227,0.021725,0.024257,0.021245,0.014548,0.013811,0.010318,0.011247,0.010222,0.00878,0.68742,0.089881,0.193583,0.073571,0.159304,0.050119,0.056451,0.006641,0.002739,0.000208,0.159304,0.050119,0.190147,0.064173,0.032541,0.002593,0.000186,0.00005,-0.000151,0.000037,0.032541,0.002593,0.193583,0.073571,0.159315,0.050112,0.056492,0.006609,0.001692,0.000073,0.010704,0.000304,0.190147,0.064172,0.032695,0.002512,0.000028,0.000013,0,0.000003,0.000001,0.000005,0.193583,0.073571,0.159325,0.050088,0.05653,0.006559,0.001412,0.000036,0.001067,0.000034,0.186384,0.061943,0.0343,0.002591,0.00003,0.00001,0.000003,0.000002,0.000006,0.000002,0.193583,0.07357,0.159315,0.050055,0.056492,0.006527,0.001692,0.000055,0.010704,0.000326,0.190147,0.064162,0.032695,0.002392,0.000028,0.000018,0,0.000004,0.000001,0.000003,0.193583,0.07357,0.159304,0.050039,0.056451,0.006516,0.002739,0.000106,0.159304,0.050039,0.190147,0.064159,0.032541,0.002377,0.000186,0.000014,-0.000151,0.000007,0.032541,0.002377,0.193583,0.07357,0.159315,0.050054,0.056492,0.006526,0.001692,0.000055,0.010704,0.000329,0.190147,0.06416,0.032695,0.002393,0.000028,0.000016,0,0.000005,0.000001,0.000004,0.193583,0.073571,0.159325,0.050087,0.05653,0.006555,0.001412,0.000036,0.001067,0.000034,0.186384,0.061941,0.0343,0.002588,0.00003,0.00001,0.000003,0.000003,0.000006,0.000002,0.193583,0.073571,0.159315,0.050111,0.056492,0.006606,0.001692,0.000072,0.010704,0.000304,0.190147,0.06417,0.032695,0.002517,0.000028,0.000011,0,0.000003,0.000001,0.000006,100,37,16,48,86,192,228,184,107,dirtiness
